"genotype"	"cluster_corrected"	"cluster"
"MPNAML16PL79_13G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_15E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_15G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_15L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_15N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_15O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19D"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19L"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_19M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1D"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_1P"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_21A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_21B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_21G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23C"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_23M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_3M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_5N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_7A"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_7F"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_7H"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_7N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_9F"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL74_11I"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_11C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_13O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_15L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_17N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_19E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_19N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_21G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_3N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_7I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_7M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_15M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_17A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_17B"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_17I"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_17J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_17K"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_21D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_21G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_23E"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_23N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_3J"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_5L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_5M"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_7N"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_9I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL75_9O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_11I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_11M"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_11O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_15K"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_19G"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_1C"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_21C"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_21D"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_23O"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_5D"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_7J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL76_9J"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_11K"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_13N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_15I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_15J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_17J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_21B"	NA	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_23I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_23J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_3F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL77_9L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_11P"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_13I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_17A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_19I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_19N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_1L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_21J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_23D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL78_7K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_11M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_13H"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_13P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_15A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_15F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_15M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_1H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_21M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_3I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_5M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_7I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_7K"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL79_9L"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.1"
"MPNAML16PL74_11N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_11D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_13L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_13N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_15G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_17H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_17M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_19B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_19M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_19O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_1N"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_1P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_23F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_23N"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_23P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_3I"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL74_7O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_11H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_11L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_13B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_13D"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_13H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_15D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_15H"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_15P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_17D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_17P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_19F"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_19H"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_19K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_21J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_23A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_23J"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_3I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_3N"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_3O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL75_7I"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_13N"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_15N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_15P"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_17O"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_19B"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_1F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_23I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_7N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL76_9N"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_11N"	NA	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_13I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_13P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_17E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_19B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_19D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_1D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_1H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_1I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_1P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_21G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_21I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_21K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_23A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_3P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL77_5A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_11I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_11K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_15H"	"preleukemic"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_15L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_17B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_17I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_19H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_19L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_19P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_1G"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_1I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_1J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_1M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_21B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_21M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL78_23H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_15D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_15J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_19H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_1B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_1I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_21D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_21K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_23A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_23D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_23E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_23P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_3F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_3P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_7J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_7L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_7M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_7O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_9D"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.1.2"
"MPNAML16PL79_9M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.1.2"
